Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
20210727,12.0,31.96,5.2,60.61,34.01
20210728,15.08,33.9,7.62,53.49,36.25
20210729,17.68,32.61,5.58,58.07,35.36
20210730,20.65,33.64,4.71,52.42,37.13
20210731,18.66,34.08,3.68,51.48,37.65
20210801,19.75,33.9,5.97,52.84,36.84
20210802,17.11,34.03,6.0,51.04,36.94
20210803,21.93,34.5,5.54,49.68,37.64
20210804,23.84,33.94,4.8,52.64,36.31
20210805,25.13,33.97,4.0,50.62,36.64
20210806,24.44,35.24,3.82,44.57,38.71
20210807,24.52,35.42,4.38,44.18,38.67
20210808,24.78,34.73,4.85,43.8,37.7
20210809,24.66,34.24,5.88,43.17,37.19
20210810,25.67,33.29,6.46,44.3,35.95
20210811,25.58,33.23,5.82,46.15,35.94
20210812,26.25,33.46,5.45,46.96,36.48
20210813,25.39,33.77,6.33,46.52,36.51
20210814,25.37,33.25,7.05,48.01,35.83
20210815,25.1,33.46,5.13,46.62,36.41
20210816,25.06,33.91,3.82,44.6,37.49
20210817,25.29,34.17,3.94,40.34,37.32
20210818,25.17,33.99,4.29,39.38,36.93
20210819,25.08,34.48,4.77,36.18,37.13
20210820,24.78,34.88,4.48,37.93,38.06
20210821,22.53,35.77,4.24,37.53,38.83
20210822,14.52,35.34,2.51,38.58,38.05
20210823,22.48,35.05,3.56,37.57,38.05
20210824,24.41,34.85,6.76,39.37,37.18
20210825,23.99,33.71,7.23,43.65,35.99
20210826,24.24,33.21,6.57,42.75,35.57
20210827,23.64,32.56,5.41,45.0,35.19
20210828,24.78,33.15,4.49,44.82,36.08
20210829,23.15,34.17,2.57,39.64,37.76
20210830,15.93,35.75,2.3,39.44,39.47
20210831,22.54,35.36,4.76,41.16,37.6
20210901,22.82,32.68,4.45,52.33,34.8
20210902,18.43,32.4,4.42,52.49,34.34
20210903,19.08,30.48,2.79,63.62,31.57
20210904,21.91,31.91,1.59,55.41,34.17
20210905,22.81,34.13,2.18,46.48,37.76
20210906,21.88,35.21,2.96,45.14,38.84
20210907,21.11,35.4,3.11,46.71,38.24
20210908,20.82,34.83,3.98,50.25,37.39
20210909,18.1,34.43,2.77,49.48,37.28
20210910,17.61,33.69,2.61,50.15,35.35
20210911,17.82,28.79,4.25,79.08,28.95
20210912,19.98,29.96,7.36,70.22,31.03
20210913,20.99,30.98,4.35,62.95,32.66
20210914,17.07,31.26,4.84,63.38,32.93
20210915,22.03,33.0,5.25,53.1,34.74
20210916,23.15,33.87,2.53,48.73,36.73
20210917,21.78,34.57,1.69,42.33,36.85
20210918,21.77,34.03,2.29,46.41,36.93
20210919,16.88,33.18,2.14,50.17,35.19
20210920,15.84,33.34,1.66,50.54,34.15
20210921,12.7,30.33,2.12,67.46,30.7
20210922,14.28,28.12,4.53,78.37,28.11
20210923,17.5,28.6,3.62,79.83,29.06
20210924,19.62,28.68,4.31,76.16,29.0
20210925,20.88,31.41,1.05,56.67,33.54
20210926,19.8,31.96,2.05,50.81,33.81
20210927,16.3,31.64,4.08,60.71,33.02
20210928,17.82,29.8,3.16,73.78,29.59
20210929,19.57,29.68,5.03,68.68,30.27
20210930,16.97,29.11,3.86,71.47,29.48
20211001,18.99,29.62,1.99,70.49,30.51
20211002,20.72,30.82,2.16,62.97,32.07
20211003,21.4,30.86,3.64,54.65,32.22
20211004,21.01,31.22,3.65,58.0,32.86
20211005,19.91,31.32,2.46,54.2,32.99
20211006,19.82,31.39,2.92,51.74,32.92
20211007,20.77,31.66,1.98,43.91,33.11
20211008,19.83,31.81,2.61,38.63,32.81
20211009,19.75,31.32,3.36,41.91,32.39
20211010,19.77,30.3,4.16,44.61,31.14
20211011,19.29,29.9,3.62,45.98,30.67
20211012,18.63,29.43,2.03,35.45,29.68
20211013,19.89,30.02,1.16,26.07,28.95
20211014,20.71,28.23,1.99,20.2,27.65
20211015,21.51,26.95,2.64,18.56,26.47
20211016,21.11,28.07,1.4,15.65,26.56
20211017,19.58,28.02,3.28,29.44,28.14
20211018,17.34,27.24,2.75,59.5,28.04
20211019,18.51,27.04,2.6,38.07,27.14
20211020,19.55,25.89,4.36,36.75,26.3
20211021,19.68,26.24,5.55,47.7,26.85
20211022,19.4,26.03,6.35,54.2,26.74
20211023,17.48,25.95,5.14,52.33,26.31
20211024,16.04,24.92,2.27,41.91,24.98
20211025,17.06,23.26,3.47,51.03,24.14
20211026,17.48,24.4,1.62,40.72,24.78
20211027,17.18,24.98,2.42,36.33,25.44
20211028,17.56,25.17,2.19,35.65,25.27
20211029,17.96,25.82,1.97,29.93,25.32
20211030,17.85,25.67,2.31,27.03,25.13
20211031,18.42,24.93,4.03,25.49,24.39
20211101,17.93,24.49,4.04,30.95,24.55
20211102,15.45,23.65,2.67,36.9,24.17
20211103,14.64,22.79,3.26,39.65,23.02
20211104,15.93,23.62,2.13,28.97,22.6
20211105,14.98,24.17,2.73,27.46,23.33
20211106,14.97,23.7,2.54,31.6,23.48
20211107,15.15,25.3,1.86,29.32,24.28
20211108,15.82,25.35,2.31,30.88,24.39
20211109,15.57,26.85,1.62,24.81,24.46
20211110,15.03,25.0,2.26,25.42,23.53
20211111,16.11,25.59,1.33,21.19,23.44
20211112,16.28,23.53,2.46,24.93,22.45
20211113,15.17,22.65,2.09,26.6,21.53
20211114,15.55,23.26,1.59,20.5,20.72
20211115,15.34,21.74,2.13,21.45,20.43
20211116,14.77,20.7,3.11,27.22,20.19
20211117,13.15,19.65,3.87,36.38,19.31
20211118,12.97,19.19,3.44,35.78,18.92
20211119,13.29,19.21,3.83,35.77,18.84
20211120,13.88,20.21,3.39,42.39,20.21
20211121,13.61,20.96,3.72,54.51,20.93
20211122,14.66,21.05,2.35,26.46,19.95
20211123,15.3,20.95,3.48,20.7,18.82
20211124,14.58,22.47,2.78,20.25,20.38
20211125,14.32,22.21,2.3,24.01,21.01
20211126,13.87,21.85,2.05,28.14,20.46
20211127,13.63,21.43,2.15,31.23,20.63
20211128,14.68,20.13,3.69,40.75,20.24
20211129,13.9,20.2,3.8,37.2,20.31
20211130,13.86,19.93,3.07,30.71,19.93
20211201,10.15,19.65,3.28,50.69,19.34
20211202,13.05,19.67,3.82,43.93,19.93
20211203,13.7,18.55,3.03,37.62,18.62
20211204,13.67,18.23,3.3,37.84,18.46
20211205,12.63,18.97,2.43,34.31,18.66
20211206,12.23,18.33,3.03,34.92,18.17
20211207,12.45,17.58,2.81,41.5,17.91
20211208,13.65,17.31,2.65,35.15,17.11
20211209,13.88,16.6,3.24,32.99,16.38
20211210,14.03,16.57,3.03,31.68,15.76
20211211,14.53,17.9,1.75,26.76,16.47
20211212,13.99,16.37,3.26,30.83,16.27
20211213,12.65,15.78,2.89,41.58,16.17
20211214,13.51,15.67,2.22,32.18,14.84
20211215,13.0,14.54,2.56,31.93,13.7
20211216,13.43,13.64,2.68,25.89,12.32
20211217,12.27,12.42,3.38,29.42,11.86
20211218,14.09,12.78,2.6,20.48,11.27
20211219,13.28,14.01,2.53,17.11,12.31
20211220,13.74,16.24,2.12,16.44,14.42
20211221,13.49,17.98,2.2,19.15,15.63
20211222,12.55,18.2,1.23,24.74,16.08
20211223,7.17,17.86,1.99,30.92,16.88
20211224,10.85,16.72,2.61,31.22,16.3
20211225,10.44,16.44,2.6,33.83,15.85
20211226,4.52,15.29,2.09,56.8,14.56
20211227,7.21,16.46,3.05,57.57,16.74
20211228,6.45,14.94,3.55,62.33,15.03
20211229,12.54,14.01,2.51,56.24,13.86
20211230,11.57,14.27,3.66,37.77,14.46
20211231,10.51,13.5,3.54,33.64,13.69
20220101,13.71,14.55,2.84,30.0,15.03
20220102,13.57,15.69,3.88,31.78,15.89
20220103,13.43,17.23,3.38,32.61,17.63
20220104,9.71,18.04,2.46,36.63,18.74
20220105,4.09,15.1,3.38,75.52,15.11
20220106,9.17,13.12,2.91,80.35,13.36
20220107,3.62,14.27,3.79,78.19,14.72
20220108,13.03,12.51,2.47,72.1,13.1
20220109,15.02,13.08,1.68,60.99,13.02
20220110,15.15,13.31,1.84,57.62,13.82
20220111,13.76,12.65,2.57,57.39,13.18
20220112,14.84,12.97,1.41,51.15,11.78
20220113,15.58,13.85,1.78,45.75,13.24
20220114,14.28,13.08,3.41,49.73,13.23
20220115,14.95,13.55,3.13,56.16,13.85
20220116,14.95,13.44,3.14,52.24,13.63
20220117,14.59,15.01,2.66,43.91,16.05
20220118,14.82,15.54,3.19,43.43,15.83
20220119,14.24,18.04,3.5,39.07,17.97
20220120,13.91,16.79,3.07,46.73,16.83
20220121,11.29,16.86,3.73,58.58,17.19
20220122,7.85,14.87,4.7,72.28,15.59
20220123,15.53,13.51,2.15,54.61,13.6
20220124,16.95,13.92,1.65,38.94,13.93
20220125,16.78,13.88,1.83,42.37,13.89
20220126,17.26,14.41,2.21,34.41,13.54
20220127,15.9,14.74,2.36,30.42,13.86
20220128,16.13,16.24,2.69,25.48,14.87
20220129,16.06,17.43,2.64,22.33,16.0
20220130,15.73,18.77,2.23,24.87,17.47
20220131,15.93,19.73,3.1,39.25,19.15
20220201,16.29,17.13,3.16,39.13,17.33
20220202,16.21,19.25,4.34,32.44,18.38
20220203,16.7,15.73,4.94,43.36,15.73
20220204,18.33,14.25,3.33,28.3,14.41
20220205,17.83,16.47,3.59,21.28,15.92
20220206,17.12,18.21,4.22,35.82,18.23
20220207,15.85,19.41,2.12,43.79,20.17
20220208,13.21,18.58,2.74,48.48,19.99
20220209,16.66,18.35,3.12,49.04,19.76
20220210,18.14,18.35,2.39,41.69,18.68
20220211,18.56,18.85,2.14,30.29,18.09
20220212,18.5,19.5,2.9,25.84,18.38
20220213,18.4,20.58,2.37,20.79,18.97
20220214,18.04,20.96,1.69,19.42,19.58
20220215,17.65,20.81,2.21,24.94,20.92
20220216,18.98,21.16,2.37,27.85,20.98
20220217,19.6,22.68,2.25,25.35,21.92
20220218,17.75,21.52,2.74,26.54,21.9
20220219,18.69,21.09,2.52,28.38,21.42
20220220,19.3,20.67,4.19,25.86,20.48
20220221,19.13,21.95,3.49,22.19,22.16
20220222,19.52,22.24,7.05,37.62,22.34
20220223,18.25,19.98,2.8,40.12,21.02
20220224,18.49,22.14,3.11,29.95,22.39
20220225,19.79,22.82,4.53,25.13,22.78
20220226,19.39,20.56,3.75,35.55,22.21
20220227,19.54,19.48,5.09,46.42,20.75
20220228,19.31,20.35,2.81,31.42,22.07
20220301,19.56,22.8,2.64,27.23,24.5
20220302,16.17,22.55,5.35,38.64,24.02
20220303,19.88,19.67,3.81,54.93,21.49
20220304,20.31,21.29,2.79,39.93,23.21
20220305,19.97,23.49,1.76,33.65,25.29
20220306,16.23,24.87,3.3,27.98,24.57
20220307,21.58,24.44,2.93,27.56,26.04
20220308,21.61,24.12,3.99,35.44,25.94
20220309,20.15,24.97,3.25,32.47,26.73
20220310,21.5,25.41,2.69,33.23,25.92
20220311,21.94,27.64,1.62,25.0,28.16
20220312,21.71,29.04,1.59,23.55,29.27
20220313,21.88,30.29,2.82,22.02,30.38
20220314,22.53,30.46,3.73,22.42,31.54
20220315,23.07,31.11,4.7,25.26,31.59
20220316,23.25,31.55,3.79,25.69,32.08
20220317,24.04,31.65,3.59,21.59,32.84
20220318,24.54,31.16,4.44,19.32,32.45
20220319,23.86,30.24,5.55,21.67,31.12
20220320,20.96,30.35,3.51,25.33,31.38
20220321,22.15,31.13,1.98,23.01,32.06
20220322,22.33,29.56,3.55,21.37,30.77
20220323,23.15,27.99,4.97,25.77,29.32
20220324,23.91,29.3,5.08,24.85,29.96
20220325,24.07,30.33,2.26,15.26,31.18
20220326,24.27,31.41,2.39,12.72,31.16
20220327,24.48,31.25,4.27,12.31,31.53
20220328,25.33,31.79,4.72,13.21,32.54
20220329,24.7,32.4,4.05,19.55,33.32
20220330,25.69,32.05,3.95,14.41,32.92
20220331,27.16,30.5,2.6,9.13,31.69
20220401,27.35,32.26,1.93,10.36,32.3
20220402,27.09,32.13,5.38,8.0,31.78
20220403,26.56,30.97,4.24,10.43,31.76
20220404,26.78,32.39,2.42,12.26,32.95
20220405,25.22,32.78,3.79,13.09,33.2
20220406,27.12,34.06,2.67,13.56,34.28
20220407,26.52,34.62,1.83,11.16,35.61
20220408,26.39,34.28,3.3,13.7,35.73
20220409,26.7,34.37,4.01,13.74,35.38
20220410,26.77,34.14,3.09,14.18,36.31
20220411,24.61,34.68,5.49,16.21,35.85
20220412,25.67,32.76,6.3,22.57,34.15
20220413,23.14,32.58,2.83,27.19,35.0
20220414,24.25,34.02,4.14,19.03,35.42
20220415,28.03,33.1,3.91,8.57,33.34
20220416,26.95,34.21,3.2,12.85,35.14
20220417,25.19,34.27,4.81,20.54,36.06
20220418,24.84,34.29,6.72,25.71,35.6
20220419,24.38,34.71,5.87,23.68,36.3
20220420,23.81,33.43,5.14,22.96,34.08
20220421,25.22,33.7,5.06,20.85,35.76
20220422,27.06,32.77,2.48,13.32,35.31
20220423,26.96,33.25,2.28,15.98,36.2
20220424,24.72,34.17,1.91,15.99,34.9
20220425,24.52,34.73,5.02,20.48,36.58
20220426,26.59,35.44,4.57,22.6,37.08
20220427,27.24,36.27,3.59,21.76,37.93
20220428,27.63,36.42,5.32,15.82,38.21
20220429,28.26,35.69,3.78,16.58,37.99
20220430,26.38,37.83,1.71,12.13,39.3
20220501,26.72,38.42,5.05,15.98,40.48
20220502,25.01,37.36,8.15,20.58,39.0
20220503,21.63,34.45,7.93,26.17,36.15
20220504,23.95,34.22,5.49,26.93,36.44
20220505,21.36,35.06,2.28,24.5,38.2
20220506,23.92,36.2,2.2,21.93,38.52
20220507,25.83,36.72,4.33,19.34,38.81
20220508,25.81,36.93,7.3,20.83,38.23
20220509,26.45,36.71,6.27,20.27,38.57
20220510,26.88,37.27,4.98,20.6,39.65
20220511,27.34,37.78,4.09,17.65,40.34
20220512,27.57,39.18,5.73,15.34,40.93
20220513,29.05,38.92,6.23,12.97,39.75
20220514,28.18,38.21,5.2,12.53,39.73
20220515,27.69,37.65,8.44,13.0,39.05
20220516,23.6,35.08,7.2,26.45,36.97
20220517,23.47,34.51,5.47,19.61,36.48
20220518,25.91,37.13,2.62,18.31,39.39
20220519,25.32,38.41,5.01,16.44,40.47
20220520,25.2,37.75,8.52,22.55,39.59
20220521,26.01,36.23,6.5,24.84,38.01
20220522,28.02,34.97,3.77,25.15,37.99
20220523,24.04,35.27,6.78,28.18,36.99
20220524,23.62,34.59,3.0,22.73,37.16
20220525,24.35,35.28,2.49,26.82,38.67
20220526,24.88,36.29,5.91,33.22,39.04
20220527,24.9,36.38,7.0,36.67,38.93
20220528,23.97,36.17,7.16,31.37,38.34
20220529,26.13,35.68,8.55,24.95,36.83
20220530,25.92,36.0,7.26,20.99,37.08
20220531,24.43,36.1,2.5,21.17,39.29
20220601,25.56,36.67,5.95,22.84,38.63
20220602,27.68,36.62,4.36,19.26,39.38
20220603,28.26,35.94,4.23,16.8,38.5
20220604,27.04,35.74,5.02,18.02,38.27
20220605,27.41,35.9,4.19,22.97,38.96
20220606,25.98,37.22,5.07,25.28,40.61
20220607,27.76,36.35,7.43,24.04,38.76
20220608,26.55,34.97,7.19,31.32,37.58
20220609,26.42,35.77,8.01,34.77,38.25
20220610,26.7,35.59,7.64,37.36,38.28
20220611,26.47,36.13,7.08,38.42,38.76
20220612,27.09,36.34,6.77,36.98,39.35
20220613,22.44,34.75,5.97,46.01,36.53
20220614,25.18,33.37,5.21,54.71,35.64
20220615,26.85,35.87,6.03,43.14,38.75
20220616,25.21,36.14,7.23,40.02,39.0
20220617,25.17,36.21,6.85,42.08,39.36
20220618,16.22,35.99,5.59,41.59,38.73
20220619,18.94,32.8,3.13,54.07,35.28
20220620,22.27,33.94,3.44,47.18,36.04
20220621,18.03,31.5,4.53,59.23,31.96
20220622,22.02,31.26,1.83,58.18,34.05
20220623,23.89,33.46,3.51,42.21,35.89
20220624,26.13,35.53,1.92,30.29,38.89
20220625,26.34,38.04,2.8,24.53,41.22
20220626,28.38,37.72,3.06,20.31,41.03
20220627,26.95,38.26,2.25,23.34,42.15
20220628,25.78,38.65,7.21,34.17,41.49
20220629,24.52,37.68,9.02,40.61,40.31
20220630,23.03,36.96,7.32,41.55,40.11
20220701,13.49,34.58,5.87,48.77,36.3
20220702,9.4,32.37,3.45,63.2,33.61
20220703,14.67,32.85,2.93,59.24,35.22
20220704,18.86,30.82,2.53,71.24,31.67
20220705,24.82,34.55,1.85,54.4,37.55
20220706,20.91,35.55,4.46,52.32,36.89
20220707,21.2,33.52,2.1,63.67,34.39
20220708,24.9,33.45,2.76,62.14,34.93
20220709,23.78,33.95,2.35,61.11,35.59
20220710,20.41,31.47,2.56,69.69,32.33
20220711,21.33,33.24,1.83,58.89,36.55
20220712,27.19,34.42,2.84,54.42,38.05
20220713,25.38,34.8,3.15,52.88,38.44
20220714,22.59,32.63,3.13,65.37,32.72
20220715,17.15,29.44,5.15,86.16,29.43
20220716,20.2,31.29,5.83,68.72,32.4
20220717,14.24,30.87,3.4,71.86,32.17
20220718,22.04,31.21,1.77,72.91,32.83
20220719,23.15,32.59,3.17,65.44,34.82
20220720,25.94,33.52,6.68,59.72,35.29
20220721,16.95,33.17,6.92,59.89,35.22
20220722,17.36,32.3,4.36,62.41,34.89
20220723,14.67,31.24,2.69,68.8,32.51
20220724,18.8,30.53,3.22,76.12,30.74
20220725,19.64,28.99,4.3,81.14,29.5
20220726,11.64,29.46,2.54,79.39,30.9
20220727,12.15,29.05,2.64,85.68,29.47
20220728,17.05,29.65,5.35,76.2,30.43
20220729,21.48,30.83,5.29,66.04,32.2
20220730,21.49,31.24,5.88,65.35,33.05
20220731,21.13,31.05,5.78,66.99,32.85
20220801,18.46,32.34,5.11,64.33,34.32
20220802,22.28,33.01,4.25,61.32,35.56
20220803,23.12,33.39,4.1,58.54,35.96
20220804,19.67,32.82,2.59,59.41,35.26
20220805,20.32,32.54,1.64,60.47,34.39
20220806,20.1,32.02,2.74,63.35,34.19
20220807,19.42,31.25,2.12,70.59,33.03
20220808,19.43,29.29,2.12,84.09,29.42
20220809,22.32,31.62,3.07,70.81,32.56
20220810,24.5,33.14,3.85,60.65,34.52
20220811,22.88,32.58,6.32,60.27,34.2
20220812,17.24,31.69,6.5,63.98,33.58
20220813,13.32,28.58,4.95,83.41,28.68
20220814,21.53,29.24,5.22,73.0,30.68
20220815,21.45,30.55,2.61,67.06,32.78
20220816,19.54,31.56,6.29,61.34,32.62
20220817,9.93,28.08,5.32,86.27,28.21
20220818,13.81,27.56,8.38,84.25,27.88
20220819,18.49,29.31,6.82,69.54,30.13
20220820,13.43,29.65,6.53,69.44,30.89
20220821,19.7,29.53,4.39,71.09,31.13
20220822,22.13,30.81,1.72,66.51,33.23
20220823,16.26,30.36,5.12,72.71,30.19
20220824,15.24,29.07,6.36,80.6,29.4
20220825,18.57,28.35,5.92,73.75,29.35
20220826,18.88,28.91,4.46,68.65,30.65
20220827,23.53,28.9,4.55,66.42,30.7
20220828,22.41,29.45,4.78,65.95,31.47
20220829,22.57,30.45,3.34,65.75,32.86
20220830,22.01,30.78,2.89,64.53,33.39
20220831,23.1,30.84,4.33,63.11,32.94
20220901,24.51,31.1,4.63,61.13,33.1
20220902,23.86,31.53,4.3,63.42,33.56
20220903,24.46,30.71,6.12,64.48,32.32
20220904,24.12,30.34,6.34,67.6,32.01
20220905,23.14,30.39,4.57,64.38,32.43
20220906,22.42,31.28,2.81,58.91,33.61
20220907,23.09,32.25,1.57,52.82,35.19
20220908,22.67,33.41,2.32,50.45,35.97
20220909,21.21,34.24,2.02,47.66,36.29
20220910,21.66,34.6,1.87,49.42,36.63
20220911,21.44,33.89,2.68,55.18,35.83
20220912,18.53,31.81,3.13,63.15,32.85
20220913,20.91,32.03,3.59,55.78,32.85
20220914,19.34,32.42,3.84,55.06,33.58
20220915,21.62,33.14,2.83,49.74,34.84
20220916,21.71,32.08,5.05,55.77,33.74
20220917,22.47,30.4,5.8,62.11,31.98
20220918,22.31,30.75,3.72,61.22,32.85
20220919,22.73,30.76,4.88,58.25,32.4
20220920,22.58,30.21,4.54,56.99,31.9
20220921,21.8,30.6,3.21,57.01,33.07
20220922,21.68,31.63,2.71,53.69,33.62
20220923,21.1,31.78,2.2,50.36,33.7
20220924,21.2,31.62,2.78,56.0,34.22
20220925,21.66,30.34,5.15,60.7,32.18
20220926,21.24,30.22,3.6,56.59,32.29
20220927,21.63,29.98,3.78,55.41,31.89
20220928,21.78,30.07,3.93,54.85,31.83
20220929,21.85,30.79,3.44,51.76,32.73
20220930,21.87,30.96,3.9,51.08,32.92
20221001,22.18,30.05,4.67,48.08,31.65
20221002,22.33,29.31,4.41,53.12,30.97
20221003,22.22,29.79,3.4,51.64,31.53
20221004,21.94,30.07,2.75,45.0,31.81
20221005,22.13,29.78,3.69,42.17,31.07
20221006,22.06,30.08,2.09,37.27,31.45
20221007,20.23,29.79,4.07,42.81,31.01
20221008,18.91,28.26,5.04,55.53,29.43
20221009,19.57,28.51,3.73,61.31,30.16
20221010,19.46,28.8,2.67,51.89,30.48
20221011,20.04,29.8,1.44,35.34,30.61
20221012,19.74,28.98,1.87,32.86,29.76
20221013,20.41,29.21,1.97,28.85,29.74
20221014,20.15,28.32,2.31,29.85,29.1
20221015,20.59,28.7,1.39,24.44,28.29
20221016,20.28,29.01,1.59,20.95,27.84
20221017,19.7,28.19,2.15,24.61,27.65
20221018,19.12,27.3,2.6,31.36,27.43
20221019,19.15,27.17,2.92,31.7,27.84
20221020,18.98,27.05,3.96,35.16,27.67
20221021,18.41,26.93,2.21,39.27,28.22
20221022,18.68,27.33,2.09,33.05,27.85
20221023,18.36,26.87,2.06,27.45,26.88
20221024,18.57,26.73,1.6,27.95,26.7
20221025,18.43,26.24,2.98,38.43,26.59
20221026,18.06,26.96,3.51,42.57,27.42
20221027,17.69,27.27,3.49,44.18,28.05
20221028,17.95,26.75,3.16,46.21,27.75
20221029,17.32,27.15,2.0,43.22,27.93
20221030,17.71,28.41,1.23,33.23,28.37
20221031,17.82,27.95,1.99,31.7,27.91
20221101,17.18,27.18,2.87,34.35,27.34
20221102,16.01,27.99,1.66,34.42,27.64
20221103,17.02,27.9,3.22,41.11,28.6
20221104,17.57,27.37,3.56,36.64,28.06
20221105,17.62,26.59,4.29,33.51,26.96
20221106,13.16,26.17,3.7,35.22,26.53
20221107,14.27,24.29,2.56,49.19,24.61
20221108,11.41,25.19,2.48,42.48,25.89
20221109,13.29,25.91,1.64,44.96,26.54
20221110,14.27,25.17,2.35,39.87,25.59
20221111,12.67,24.26,2.08,38.02,24.77
20221112,14.76,25.13,1.85,31.76,24.37
20221113,15.29,24.79,2.19,31.45,23.99
20221114,14.1,24.52,4.39,41.4,24.99
20221115,13.85,22.17,4.33,53.7,23.1
20221116,14.96,21.69,2.58,43.0,22.32
20221117,15.72,22.34,2.41,40.49,22.19
20221118,16.05,22.85,2.07,33.16,22.04
20221119,15.58,22.75,2.67,34.11,22.91
20221120,14.05,21.71,2.93,31.0,22.26
20221121,15.08,21.57,2.12,31.74,21.43
20221122,14.8,21.98,2.0,29.61,21.54
20221123,15.53,22.12,1.53,26.82,20.97
20221124,16.38,22.34,1.85,23.01,19.88
20221125,15.86,21.83,2.28,23.19,20.62
20221126,15.8,22.34,1.61,21.91,20.37
20221127,14.81,21.26,1.47,26.49,20.15
20221128,15.11,20.31,2.29,25.18,19.76
20221129,14.83,19.32,3.17,28.13,18.95
20221130,13.91,19.23,3.19,32.03,18.93
20221201,14.7,20.23,2.44,29.57,19.28
20221202,14.55,20.8,1.84,27.0,19.55
20221203,13.65,20.72,1.62,26.54,19.6
20221204,13.5,18.96,2.86,35.13,19.09
20221205,13.32,18.91,2.36,29.8,18.32
20221206,13.8,18.59,2.54,28.51,17.97
20221207,13.33,20.17,1.77,24.57,18.53
20221208,13.49,21.36,2.01,25.24,19.47
20221209,14.24,21.32,1.92,24.18,19.66
20221210,13.58,20.26,2.65,29.83,19.49
20221211,13.74,19.11,3.54,39.79,19.58
20221212,13.85,19.23,3.71,36.28,19.47
20221213,14.05,19.19,3.96,33.39,19.41
20221214,14.6,18.31,2.69,38.15,18.56
20221215,14.58,18.97,1.89,30.96,17.3
20221216,14.51,19.61,2.02,29.82,17.35
20221217,14.47,20.16,2.21,22.81,17.93
20221218,14.32,19.24,2.85,22.67,17.95
20221219,14.43,19.41,2.0,20.59,17.7
20221220,12.52,18.41,1.94,22.99,17.39
20221221,13.43,16.61,3.09,30.48,16.61
20221222,12.35,14.96,3.94,32.25,15.17
20221223,13.18,14.35,3.42,26.56,14.49
20221224,13.16,13.94,3.47,32.47,13.9
20221225,13.42,14.56,2.54,27.56,14.56
20221226,13.73,14.31,3.34,26.45,14.33
20221227,13.13,14.62,3.25,25.02,14.47
20221228,12.9,18.53,2.36,24.58,17.71
20221229,11.55,19.79,3.78,43.85,19.82
20221230,12.75,17.38,2.94,62.02,18.36
20221231,14.54,16.01,2.11,48.29,16.1
20230101,15.26,16.93,2.34,34.23,15.6
20230102,14.95,15.81,2.53,26.29,15.78
20230103,14.58,14.2,3.61,31.02,14.65
20230104,14.54,12.08,3.47,30.6,12.45
20230105,14.77,11.64,3.71,35.99,11.94
20230106,14.94,12.61,3.65,29.17,13.01
20230107,12.96,15.19,3.42,28.61,15.87
20230108,14.42,16.06,2.43,24.84,16.68
20230109,10.48,17.31,2.72,24.66,17.81
20230110,14.74,17.16,2.61,28.72,17.77
20230111,14.08,18.72,4.9,40.83,18.91
20230112,8.85,15.99,3.23,41.22,17.01
20230113,13.33,13.35,2.91,48.13,14.26
20230114,17.02,11.65,2.65,17.4,11.53
20230115,17.1,12.67,1.96,12.94,10.76
20230116,16.74,13.59,2.18,13.85,11.82
20230117,16.53,12.97,2.65,16.57,12.51
20230118,15.54,13.64,3.68,17.52,13.86
20230119,9.26,14.36,5.17,27.7,14.7
20230120,14.73,13.4,4.47,48.83,14.11
20230121,12.99,13.23,3.86,53.13,13.87
20230122,12.03,13.47,3.0,50.6,14.48
20230123,12.45,13.42,4.48,46.92,14.03
20230124,14.67,12.84,3.72,35.88,13.39
20230125,17.92,12.21,2.57,21.71,11.86
20230126,17.17,11.98,3.57,22.74,11.49
20230127,17.58,12.44,3.33,24.99,12.21
20230128,17.49,14.09,2.51,20.67,13.67
20230129,15.23,15.64,2.72,25.42,14.26
20230130,15.88,16.61,2.15,25.57,15.58
20230131,16.16,14.62,3.75,45.2,15.22
20230201,16.59,15.17,2.84,40.28,15.55
20230202,16.39,18.95,1.23,29.36,17.41
20230203,16.75,19.84,2.89,23.75,18.31
20230204,16.25,21.59,1.79,24.17,20.51
20230205,16.16,21.02,3.2,30.73,21.23
20230206,17.05,19.99,3.15,35.18,20.63
20230207,17.36,19.04,2.15,31.36,19.42
20230208,17.88,20.48,3.91,21.98,19.98
20230209,17.76,22.02,4.93,29.34,22.03
20230210,17.07,20.9,3.48,34.62,21.27
20230211,17.52,20.33,2.25,17.91,19.4
20230212,19.03,16.5,3.9,19.6,17.48
20230213,19.25,18.01,2.42,12.13,18.16
20230214,19.13,22.92,2.01,14.59,21.68
20230215,18.85,24.84,1.46,17.5,23.13
20230216,17.07,24.91,2.76,20.54,23.99
20230217,18.94,25.76,2.56,18.13,24.75
20230218,20.4,26.28,1.85,16.19,24.64
20230219,20.09,25.74,3.85,15.37,24.82
20230220,19.09,24.85,3.91,19.97,24.98
20230221,18.6,23.71,3.12,23.17,24.73
20230222,16.96,24.43,2.26,18.83,23.9
20230223,19.28,24.45,2.1,19.85,24.85
20230224,16.87,25.14,2.74,23.86,26.14
20230225,19.5,25.76,2.32,27.62,26.36
20230226,18.58,26.3,1.57,23.15,26.26
20230227,19.17,26.76,2.11,23.22,27.08
